trial,param_iterations,param_learning_rate,param_depth,param_l2_leaf_reg,param_border_count,param_random_strength,param_bagging_temperature,f1_macro,accuracy
698,1000,0.16999999999999998,7,4.0,192,0.0,0.65,0.48195760187516234,0.4962734931950745
699,1000,0.16,7,4.0,200,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
700,1000,0.16,7,3.0,200,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
701,1000,0.16999999999999998,7,4.0,192,0.0,0.65,0.48195760187516234,0.4962734931950745
702,1000,0.15,7,3.0,200,0.0,0.65,0.4828989043333029,0.49789371354504214
703,1000,0.16,7,3.0,192,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
704,1000,0.16,7,4.0,192,0.0,0.65,0.4799959117492129,0.495301360985094
705,1000,0.15,7,3.0,192,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
706,1000,0.16999999999999998,7,3.0,192,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
707,1000,0.16,7,4.0,200,0.0,0.65,0.4799959117492129,0.495301360985094
708,1000,0.16,7,3.0,200,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
709,1000,0.15,7,4.0,200,0.0,0.65,0.48159087702038744,0.49659753726506806
710,1000,0.16999999999999998,7,3.0,200,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
711,1000,0.16,7,4.0,192,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
712,1000,0.16,7,3.0,200,0.0,0.65,0.47998150776842463,0.49497731691510044
713,1000,0.16,7,3.0,192,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
714,1000,0.15,7,3.0,184,0.0,0.65,0.4828989043333029,0.49789371354504214
715,1000,0.13999999999999999,7,4.0,192,0.0,0.6000000000000001,0.4819153604997415,0.49659753726506806
716,1000,0.16999999999999998,7,3.0,192,0.0,0.65,0.4823054908196585,0.4975696694750486
717,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
718,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
719,900,0.15,7,4.0,184,0.0,0.65,0.48159087702038744,0.49659753726506806
720,1000,0.19,7,3.0,184,0.0,0.6000000000000001,0.4830631431616596,0.49854180168502915
721,1000,0.16,6,3.0,184,0.0,0.65,0.48057116760087437,0.495949449125081
722,1000,0.16999999999999998,7,3.0,184,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
723,1000,0.16,7,4.0,184,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
724,1000,0.16999999999999998,7,3.0,192,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
725,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
726,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
727,1000,0.15,7,4.0,184,0.0,0.65,0.48159087702038744,0.49659753726506806
728,1000,0.16,7,3.0,184,0.0,0.65,0.47998150776842463,0.49497731691510044
729,1000,0.16999999999999998,7,5.0,184,3.8000000000000003,0.6000000000000001,0.47882789441125234,0.49254698639014904
730,1000,0.06,7,3.0,184,0.0,0.6000000000000001,0.4813438255706602,0.4964355152300713
731,1000,0.15,7,3.0,184,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
732,1000,0.16,7,4.0,192,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
733,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
734,1000,0.16,7,3.0,184,0.0,0.65,0.47998150776842463,0.49497731691510044
735,1000,0.15,7,3.0,184,0.0,0.65,0.4828989043333029,0.49789371354504214
736,1000,0.16999999999999998,7,4.0,184,0.0,0.6000000000000001,0.4813514523546856,0.4967595593000648
737,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
738,1000,0.16,8,3.0,184,0.0,0.6000000000000001,0.48239777398699335,0.4970836033700583
739,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
740,1000,0.16999999999999998,7,3.0,184,0.0,0.65,0.4823054908196585,0.4975696694750486
741,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
742,1000,0.16,7,4.0,184,0.0,0.65,0.4799959117492129,0.495301360985094
743,1000,0.15,7,3.0,184,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
744,1000,0.16,7,3.0,176,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
745,1000,0.16,7,3.0,184,0.0,0.65,0.47998150776842463,0.49497731691510044
746,1000,0.16999999999999998,7,4.0,176,0.0,0.6000000000000001,0.4813514523546856,0.4967595593000648
747,1000,0.15,7,3.0,184,0.0,0.7000000000000001,0.4800380787874343,0.495301360985094
748,1000,0.16,7,3.0,192,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
749,900,0.16,7,4.0,192,0.0,0.65,0.4799959117492129,0.495301360985094
750,1000,0.16999999999999998,7,3.0,184,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
751,900,0.15,7,3.0,184,0.2,0.6000000000000001,0.4805702896798971,0.4956254050550875
752,1000,0.16,7,3.0,176,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
753,900,0.16,7,3.0,192,0.0,0.65,0.47998150776842463,0.49497731691510044
754,1000,0.16999999999999998,7,4.0,192,0.2,0.6000000000000001,0.48100035046282263,0.4967595593000648
755,1000,0.15,7,3.0,176,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
756,900,0.16,7,4.0,184,0.2,0.6000000000000001,0.4802235056184087,0.4956254050550875
757,1000,0.16,7,3.0,192,0.0,0.65,0.47998150776842463,0.49497731691510044
758,1000,0.16999999999999998,7,3.0,192,2.2,0.6000000000000001,0.47979214585573465,0.4931950745301361
759,900,0.15,7,3.0,184,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
760,1000,0.16,7,4.0,192,0.2,0.65,0.4807273002839751,0.4962734931950745
761,900,0.16,7,3.0,176,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
762,1000,0.16999999999999998,6,3.0,184,0.0,0.6000000000000001,0.4813228836347451,0.4964355152300713
763,900,0.16,7,4.0,192,0.2,0.65,0.4807273002839751,0.4962734931950745
764,1000,0.13999999999999999,7,3.0,184,4.800000000000001,0.6000000000000001,0.47857839447894124,0.4928710304601426
765,900,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
766,1000,0.15,7,3.0,192,0.2,0.65,0.4807015486302322,0.4956254050550875
767,900,0.16999999999999998,7,4.0,176,2.6,0.6000000000000001,0.4780506126532202,0.49189889825016203
768,1000,0.16,7,3.0,192,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
769,1000,0.15,7,5.0,192,0.0,0.65,0.48300633015711264,0.49789371354504214
770,900,0.16,7,4.0,184,0.2,0.6000000000000001,0.4802235056184087,0.4956254050550875
771,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
772,900,0.16999999999999998,7,3.0,192,0.2,0.6000000000000001,0.4817510192011554,0.4969215813350616
773,1000,0.16,7,3.0,176,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
774,1100,0.15,8,3.0,192,0.0,0.65,0.48222910000349417,0.4975696694750486
775,1000,0.16,7,4.0,192,1.6,0.6000000000000001,0.4792801921487628,0.4928710304601426
776,900,0.16999999999999998,7,3.0,184,0.0,0.65,0.4823054908196585,0.4975696694750486
777,1000,0.15,7,3.0,176,0.2,0.6000000000000001,0.4805702896798971,0.4956254050550875
778,900,0.16,7,4.0,184,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
779,1000,0.16,7,3.0,192,0.2,0.7000000000000001,0.4805074808813168,0.49546338302009074
780,1000,0.16999999999999998,7,3.0,192,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
781,900,0.16,7,3.0,184,0.0,0.65,0.47998150776842463,0.49497731691510044
782,1000,0.16,7,3.0,176,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
783,1100,0.13999999999999999,7,4.0,184,0.0,0.6000000000000001,0.4819153604997415,0.49659753726506806
784,900,0.15,10,3.0,192,0.2,0.65,0.48133821438566454,0.4957874270900843
785,1000,0.16,4,3.0,192,0.0,0.6000000000000001,0.4791135596978851,0.49303305249513935
786,1000,0.16999999999999998,6,4.0,184,0.0,0.6000000000000001,0.48129147863163196,0.495949449125081
787,900,0.15,7,3.0,184,0.2,0.6000000000000001,0.4805702896798971,0.4956254050550875
788,1000,0.16,7,4.0,192,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
789,1100,0.16,8,3.0,176,0.0,0.65,0.4810179652721574,0.4957874270900843
790,900,0.16999999999999998,7,3.0,192,0.2,0.6000000000000001,0.4817510192011554,0.4969215813350616
791,600,0.16,7,2.0,184,0.2,0.65,0.4811173016772939,0.4964355152300713
792,900,0.15,7,3.0,192,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
793,1000,0.16,7,3.0,192,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
794,1000,0.16999999999999998,7,5.0,176,0.2,0.65,0.48163477001428956,0.49659753726506806
795,1100,0.16,7,2.0,184,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
796,1000,0.15,7,4.0,192,1.4000000000000001,0.6000000000000001,0.4798967971286508,0.4940051847051199
797,900,0.16,7,3.0,200,0.2,0.7000000000000001,0.4805074808813168,0.49546338302009074
798,1000,0.16999999999999998,7,2.0,184,0.0,0.6000000000000001,0.4806773014286285,0.4956254050550875
799,900,0.19999999999999998,7,3.0,176,0.0,0.65,0.4806248037179852,0.4957874270900843
800,1100,0.16,7,3.0,192,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
801,1000,0.15,7,2.0,200,0.2,0.6000000000000001,0.4809902646462823,0.495301360985094
802,600,0.19,7,4.0,184,0.0,0.6000000000000001,0.4800920100220852,0.495301360985094
803,1000,0.16,7,2.0,200,0.2,0.65,0.4811173016772939,0.4964355152300713
804,900,0.16999999999999998,7,3.0,192,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
805,1000,0.16,7,2.0,200,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
806,1000,0.16,7,3.0,192,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
807,900,0.15,7,4.0,184,0.0,0.65,0.48159087702038744,0.49659753726506806
808,1000,0.16999999999999998,7,2.0,200,0.2,0.6000000000000001,0.48187538695848603,0.49611147116007775
809,1100,0.16,7,3.0,176,0.0,0.65,0.47998150776842463,0.49497731691510044
810,900,0.16,6,2.0,192,0.0,0.6000000000000001,0.48088544680332346,0.495949449125081
811,1000,0.03,7,3.0,184,0.0,0.6000000000000001,0.4810619089244524,0.4964355152300713
812,600,0.15,7,3.0,200,0.8,0.6000000000000001,0.48168697508267044,0.495949449125081
813,900,0.16999999999999998,7,4.0,176,0.2,0.65,0.4804185250830766,0.4957874270900843
814,1000,0.16,7,2.0,192,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
815,1000,0.16,7,3.0,184,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
816,1000,0.16,7,2.0,200,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
817,900,0.15,7,3.0,200,0.0,0.65,0.4828989043333029,0.49789371354504214
818,1100,0.16,7,3.0,192,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
819,900,0.16999999999999998,7,2.0,184,0.2,0.6000000000000001,0.48187538695848603,0.49611147116007775
820,1000,0.15,7,4.0,200,0.0,0.65,0.48159087702038744,0.49659753726506806
821,1000,0.16,7,2.0,184,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
822,600,0.16999999999999998,7,3.0,192,4.2,0.6000000000000001,0.4805716320409805,0.49416720674011666
823,900,0.13,7,2.0,176,0.0,0.65,0.48139122182855437,0.49611147116007775
824,1000,0.16,7,3.0,192,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
825,1100,0.15,7,4.0,200,2.0,0.6000000000000001,0.4791411760481126,0.4938431626701231
826,900,0.16,8,3.0,192,0.2,0.65,0.4806745187829309,0.4957874270900843
827,1000,0.16999999999999998,7,2.0,184,0.0,0.6000000000000001,0.4806773014286285,0.4956254050550875
828,1100,0.16,7,3.0,200,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
829,1000,0.16,7,4.0,176,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
830,900,0.16999999999999998,7,2.0,200,0.2,0.65,0.48188707743677384,0.4962734931950745
831,900,0.15,7,3.0,192,2.8000000000000003,0.6000000000000001,0.47965829600916116,0.4940051847051199
832,1000,0.16,7,2.0,184,5.0,0.6000000000000001,0.48072982386200297,0.495949449125081
833,900,0.16,7,5.0,200,0.0,0.6000000000000001,0.4812974235747771,0.49659753726506806
834,1000,0.13999999999999999,7,3.0,192,0.0,0.7000000000000001,0.48135177587626293,0.49659753726506806
835,600,0.16999999999999998,7,2.0,200,0.2,0.6000000000000001,0.48187538695848603,0.49611147116007775
836,1000,0.15,7,3.0,184,0.0,0.65,0.4828989043333029,0.49789371354504214
837,1000,0.16,7,4.0,192,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
838,900,0.16,7,3.0,176,0.2,0.65,0.48094157782788466,0.49611147116007775
839,1100,0.16,7,2.0,200,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
840,1000,0.15,7,2.0,192,0.2,0.65,0.48027877945167274,0.49497731691510044
841,1000,0.16999999999999998,7,3.0,184,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
842,600,0.16,7,4.0,248,0.0,0.6000000000000001,0.48325898649930094,0.49854180168502915
843,900,0.16,6,3.0,200,0.2,0.6000000000000001,0.4815199738211849,0.4964355152300713
844,1000,0.16999999999999998,7,2.0,184,0.0,0.6000000000000001,0.4806773014286285,0.4956254050550875
845,900,0.15,7,3.0,192,0.0,0.65,0.4828989043333029,0.49789371354504214
846,1100,0.16,7,2.0,200,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
847,1000,0.16,7,3.0,176,0.0,0.55,0.4805825453168473,0.4957874270900843
848,1000,0.15,7,2.0,184,0.2,0.6000000000000001,0.4809902646462823,0.495301360985094
849,900,0.16999999999999998,7,3.0,232,0.0,0.65,0.4823054908196585,0.4975696694750486
850,1000,0.16,7,4.0,192,0.2,0.55,0.4804272951182786,0.4957874270900843
851,900,0.16,7,2.0,200,0.0,1.0,0.4836690183008023,0.4987038237200259
852,600,0.15,7,3.0,192,0.0,0.6000000000000001,0.48151263176897957,0.49740764744005184
853,1100,0.16,7,3.0,200,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
854,1000,0.19999999999999998,7,2.0,176,0.0,0.55,0.481495971006459,0.4962734931950745
855,900,0.16999999999999998,7,4.0,184,0.2,0.65,0.4804185250830766,0.4957874270900843
856,1000,0.16,5,3.0,192,0.0,0.55,0.47800682146400747,0.49189889825016203
857,1000,0.16,7,1.0,200,0.0,0.6000000000000001,0.48193040026321315,0.49611147116007775
858,900,0.19,7,2.0,184,0.2,0.7000000000000001,0.4793857750390463,0.4951393389500972
859,700,0.16,7,3.0,200,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
860,1100,0.16999999999999998,7,2.0,192,0.0,0.55,0.4802868059175573,0.49611147116007775
861,1000,0.15,9,3.0,176,0.2,0.6000000000000001,0.4811569509909875,0.495949449125081
862,900,0.15,7,4.0,192,0.0,0.55,0.48271443497644567,0.4975696694750486
863,1000,0.16,7,2.0,184,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
864,900,0.04,8,3.0,200,3.0,0.55,0.476897743593351,0.4891445236552171
865,600,0.16999999999999998,7,1.0,192,0.2,0.05,0.4784576464186503,0.4943292287751134
866,1000,0.16,7,3.0,200,2.4000000000000004,0.65,0.4762329940801849,0.48865845755022685
867,1000,0.16,7,2.0,184,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
868,900,0.13999999999999999,7,4.0,176,0.2,0.65,0.4809900607473425,0.49611147116007775
869,700,0.16999999999999998,7,2.0,200,0.0,0.6000000000000001,0.4806773014286285,0.4956254050550875
870,1100,0.16,7,3.0,192,0.0,0.55,0.4805825453168473,0.4957874270900843
871,1000,0.15,7,3.0,184,1.4000000000000001,0.6000000000000001,0.4795743870634102,0.4943292287751134
872,900,0.16,7,4.0,224,0.2,0.55,0.4804272951182786,0.4957874270900843
873,1000,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
874,1000,0.16999999999999998,7,1.0,200,0.2,0.7000000000000001,0.4808131395176291,0.4967595593000648
875,600,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
876,600,0.18,7,1.0,200,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
877,600,0.19,7,1.0,208,0.2,0.7000000000000001,0.47826308925481803,0.4944912508101102
878,600,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
879,600,0.16999999999999998,7,1.0,200,0.0,0.65,0.4806421934443315,0.4957874270900843
880,600,0.18,7,2.0,200,0.2,0.65,0.48241117767298275,0.49724562540505507
881,600,0.18,7,2.0,208,0.0,0.9500000000000001,0.4807885059170726,0.4956254050550875
882,600,0.18,7,1.0,200,0.2,0.65,0.48063820819456726,0.495949449125081
883,600,0.16999999999999998,7,2.0,208,0.0,0.65,0.4840842716625268,0.49967595593000647
884,600,0.18,7,1.0,208,0.0,0.75,0.4813871287926433,0.4962734931950745
885,600,0.18,7,2.0,208,3.8000000000000003,0.7000000000000001,0.4773476867271063,0.49108878807517825
886,600,0.18,7,2.0,208,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
887,600,0.18,7,2.0,208,0.2,0.7000000000000001,0.4827946350334176,0.49773169151004537
888,600,0.16999999999999998,7,1.0,200,0.0,0.7000000000000001,0.48135736675525687,0.4964355152300713
889,600,0.16999999999999998,7,2.0,208,0.2,0.65,0.48188707743677384,0.4962734931950745
890,600,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
891,600,0.16999999999999998,8,1.0,200,0.2,0.7000000000000001,0.48072802612577487,0.4935191186001296
892,600,0.18,7,2.0,200,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
893,600,0.16999999999999998,7,2.0,208,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
894,600,0.18,7,1.0,200,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
895,600,0.16999999999999998,7,2.0,208,2.2,0.65,0.4778934097205281,0.4902786779001944
896,600,0.16999999999999998,6,2.0,200,0.2,0.7000000000000001,0.4803871137183688,0.49497731691510044
897,600,0.16999999999999998,7,1.0,208,0.0,0.65,0.4806421934443315,0.4957874270900843
898,600,0.18,7,2.0,200,0.2,0.65,0.48241117767298275,0.49724562540505507
899,600,0.16999999999999998,7,2.0,208,3.4000000000000004,0.65,0.47744562489512915,0.49108878807517825
900,700,0.16999999999999998,7,1.0,200,0.0,0.75,0.48061236464913365,0.495949449125081
901,600,0.16999999999999998,7,2.0,200,0.4,0.65,0.48178577385618454,0.4964355152300713
902,700,0.16999999999999998,7,2.0,208,0.2,0.7000000000000001,0.48092943777704567,0.49611147116007775
903,600,0.19,7,2.0,208,0.0,0.65,0.48199332539523904,0.4967595593000648
904,600,0.18,7,1.0,200,0.0,0.65,0.4803888475525994,0.49546338302009074
905,700,0.16999999999999998,7,2.0,216,0.2,0.65,0.48188707743677384,0.4962734931950745
906,600,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
907,600,0.18,7,1.0,200,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
908,600,0.18,7,2.0,208,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
909,600,0.16999999999999998,7,2.0,200,0.2,0.65,0.48188707743677384,0.4962734931950745
910,600,0.16999999999999998,7,1.0,208,0.0,0.7000000000000001,0.48135736675525687,0.4964355152300713
911,600,0.18,7,2.0,200,0.2,0.65,0.48241117767298275,0.49724562540505507
912,700,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
913,700,0.16999999999999998,6,1.0,200,0.2,0.7000000000000001,0.480797703652065,0.4951393389500972
914,700,0.18,7,2.0,208,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
915,700,0.18,7,1.0,200,0.0,0.65,0.4803888475525994,0.49546338302009074
916,600,0.16999999999999998,7,2.0,208,0.4,0.65,0.48178577385618454,0.4964355152300713
917,700,0.16999999999999998,7,2.0,200,0.2,0.65,0.48188707743677384,0.4962734931950745
918,600,0.16999999999999998,7,1.0,208,0.0,0.65,0.4806421934443315,0.4957874270900843
919,700,0.16999999999999998,7,2.0,200,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
920,600,0.18,8,2.0,216,0.2,0.65,0.48057894451111965,0.4956254050550875
921,600,0.16999999999999998,7,2.0,200,0.0,0.65,0.4840842716625268,0.49967595593000647
922,600,0.18,7,1.0,208,0.0,0.75,0.4813871287926433,0.4962734931950745
923,600,0.16999999999999998,7,2.0,208,0.2,0.7000000000000001,0.48092943777704567,0.49611147116007775
924,600,0.16999999999999998,7,1.0,200,0.8,0.65,0.47968957093845427,0.4938431626701231
925,600,0.18,7,2.0,200,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
926,700,0.16999999999999998,7,2.0,208,0.2,0.65,0.48188707743677384,0.4962734931950745
927,600,0.16999999999999998,7,1.0,216,0.0,0.65,0.4806421934443315,0.4957874270900843
928,600,0.16999999999999998,7,2.0,200,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
929,700,0.18,7,2.0,208,0.4,0.65,0.4811656152004961,0.495949449125081
930,600,0.16999999999999998,7,2.0,200,0.2,0.65,0.48188707743677384,0.4962734931950745
931,600,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
932,600,0.18,7,1.0,224,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
933,600,0.18,7,1.0,224,0.2,0.7000000000000001,0.4794220985728363,0.49465327284510696
934,600,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
935,600,0.18,7,1.0,224,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
936,600,0.16999999999999998,7,2.0,216,0.2,0.65,0.48188707743677384,0.4962734931950745
937,600,0.19,7,2.0,216,0.0,0.65,0.48199332539523904,0.4967595593000648
938,600,0.16999999999999998,7,1.0,232,0.0,0.65,0.4806421934443315,0.4957874270900843
939,600,0.18,7,2.0,216,0.2,0.7000000000000001,0.4827946350334176,0.49773169151004537
940,700,0.16999999999999998,7,2.0,224,0.0,0.65,0.4840842716625268,0.49967595593000647
941,700,0.16999999999999998,7,1.0,224,1.2000000000000002,0.7000000000000001,0.4796709629568932,0.49368114063512636
942,700,0.18,7,2.0,232,0.4,0.7000000000000001,0.47853824183416344,0.4935191186001296
943,700,0.16999999999999998,7,1.0,232,0.0,0.65,0.4806421934443315,0.4957874270900843
944,700,0.16999999999999998,7,2.0,224,0.2,0.75,0.4808660164308076,0.49611147116007775
945,700,0.16999999999999998,4,2.0,224,0.0,0.65,0.47677257621320007,0.48946856772521063
946,600,0.18,6,2.0,232,0.2,0.65,0.47900707947371873,0.4931950745301361
947,700,0.16999999999999998,7,1.0,224,0.0,0.7000000000000001,0.48135736675525687,0.4964355152300713
948,600,0.18,7,2.0,216,0.0,0.65,0.48236378411908043,0.49740764744005184
949,700,0.16999999999999998,7,2.0,216,0.2,0.65,0.48188707743677384,0.4962734931950745
950,600,0.16999999999999998,7,2.0,224,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
951,600,0.16999999999999998,7,1.0,216,0.2,0.65,0.4789650224190316,0.4943292287751134
952,700,0.18,7,2.0,216,0.4,0.65,0.4811656152004961,0.495949449125081
953,600,0.16999999999999998,7,2.0,224,1.0,0.7000000000000001,0.47738077060962425,0.4902786779001944
954,600,0.16999999999999998,7,1.0,216,0.0,0.65,0.4806421934443315,0.4957874270900843
955,700,0.16999999999999998,8,2.0,224,0.0,0.65,0.4825921366172559,0.4980557355800389
956,600,0.18,7,2.0,216,0.2,0.7000000000000001,0.4827946350334176,0.49773169151004537
957,600,0.16999999999999998,7,1.0,232,4.4,0.65,0.4810571086886017,0.495301360985094
958,700,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
959,700,0.18,7,1.0,224,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
960,700,0.16999999999999998,7,2.0,216,0.2,0.65,0.48188707743677384,0.4962734931950745
961,700,0.18,7,2.0,216,4.0,0.65,0.48183199712922625,0.495301360985094
962,700,0.16999999999999998,7,2.0,224,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
963,700,0.16999999999999998,7,1.0,240,0.0,0.65,0.4806421934443315,0.4957874270900843
964,600,0.16999999999999998,7,2.0,216,0.2,0.65,0.48188707743677384,0.4962734931950745
965,700,0.18,7,2.0,216,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
966,600,0.16999999999999998,7,1.0,224,0.2,0.65,0.4789650224190316,0.4943292287751134
967,600,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
968,600,0.18,7,1.0,224,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
969,600,0.16999999999999998,7,2.0,216,0.4,0.7000000000000001,0.47994043976204165,0.4948152948801037
970,600,0.19,7,2.0,232,0.2,0.65,0.4795547185711502,0.4951393389500972
971,600,0.16999999999999998,7,2.0,216,0.0,0.75,0.47994576147060775,0.49497731691510044
972,700,0.18,7,1.0,224,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
973,600,0.16999999999999998,7,2.0,216,0.2,0.65,0.48188707743677384,0.4962734931950745
974,600,0.18,7,1.0,216,0.0,0.65,0.4803888475525994,0.49546338302009074
975,700,0.16999999999999998,5,2.0,224,0.2,0.65,0.4781594594941973,0.4928710304601426
976,600,0.16999999999999998,7,2.0,216,1.8,0.7000000000000001,0.4815779083867673,0.4948152948801037
977,700,0.16999999999999998,7,2.0,224,0.0,0.65,0.4840842716625268,0.49967595593000647
978,700,0.18,7,1.0,224,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
979,700,0.16999999999999998,7,2.0,232,0.2,0.9,0.47879494096903646,0.4933570965651329
980,700,0.18,7,1.0,232,0.0,0.65,0.4803888475525994,0.49546338302009074
981,700,0.16999999999999998,7,2.0,224,0.0,0.65,0.4840842716625268,0.49967595593000647
982,700,0.18,7,2.0,232,0.2,0.7000000000000001,0.4827946350334176,0.49773169151004537
983,700,0.16999999999999998,6,2.0,224,0.0,0.65,0.4795424676043983,0.4938431626701231
984,700,0.16999999999999998,7,1.0,224,0.0,0.65,0.4806421934443315,0.4957874270900843
985,700,0.16999999999999998,7,2.0,232,0.2,0.7000000000000001,0.48092943777704567,0.49611147116007775
986,700,0.18,7,1.0,224,0.0,0.65,0.4803888475525994,0.49546338302009074
987,700,0.16999999999999998,7,2.0,232,0.2,0.65,0.48188707743677384,0.4962734931950745
988,600,0.18,7,2.0,224,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
989,700,0.16999999999999998,7,1.0,240,0.4,0.65,0.47853824183416344,0.4935191186001296
990,600,0.16999999999999998,7,2.0,224,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
991,700,0.18,7,2.0,224,0.0,0.65,0.48236378411908043,0.49740764744005184
992,600,0.16999999999999998,7,2.0,216,0.2,0.75,0.4808660164308076,0.49611147116007775
